Check Dup,Restaurant ID,Restaurant Name,Cuisine Keywords,Chain (Y/N),Address,City,Neighborhood,Google Maps Link,Profile Picture,Operational (Y/N),Coordinates
1,SARITASM,Sarita's Mexican Restaurant,Mexican,Yes,"2235 Lockhill Selma Rd, San Antonio, TX 78230",San Antonio,Northwest Side,"https://www.google.com/maps/place/Sarita's+Mexican+Restaurant/@29.5427056,-98.5310315,17z/data=!4m15!1m8!3m7!1s0x865c60f5ec2f066b:0xb982ded2ea9dec90!2s2235+Lockhill+Selma+Rd,+San+Antonio,+TX+78230!3b1!8m2!3d29.5427084!4d-98.528912!16s%2Fg%2F11c28rgjnr!3m5!1s0x865c60f5950f7b89:0xecbaa49aa1a36140!8m2!3d29.5427056!4d-98.5288428!16s%2Fg%2F1tfwdxxb?entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipNKPFNk_tVJDBiO6ADTksi84rUyx4Bg7RDUatgl=w426-h240-k-no,Yes,"29.5427056,-98.5310315"
1,SCHULTZS,Schultz’s Pit Room,BBQ,No,"1013 Schriewer St, Seguin, TX 78155",Seguin,Seguin,"https://www.google.com/maps/place/Schulze's+Pit+Room/@29.5940631,-97.9516062,17z/data=!3m1!4b1!4m6!3m5!1s0x865cb740da7e3ed9:0x634c3927d3f19329!8m2!3d29.5940631!4d-97.9490313!16s%2Fg%2F11k4jcrvn6?entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipPJ5F-VYbX2UtyBLm-cKpN5WgLcFQrr98vJKk-H=w408-h418-k-no,Yes,"29.5940631,-97.9516062"
1,SCISCIAN,Scisciano Italia,Italian,No,"12311 Nacogdoches Rd #104, San Antonio, TX 78217",San Antonio,Northeast Side,"https://www.google.com/maps/place/Scisciano+Italia,+llc/@29.552614,-98.405614,17z/data=!4m16!1m9!3m8!1s0x865c8b65b8eefad1:0xcbe84dd76b50ffab!2s12311+Nacogdoches+Rd,+San+Antonio,+TX+78217!3b1!8m2!3d29.5530443!4d-98.4054443!10e3!16s%2Fg%2F11bw3z556m!3m5!1s0x865c8b2efad48611:0x8cbd8636fde0c19b!8m2!3d29.5528991!4d-98.4052516!16s%2Fg%2F11y6t2dh1g?entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipOz4qw3LiqRIBY0YqcszCg3C19hJUQ1QVTxTkDV=w408-h544-k-no,Yes,"29.5526140,-98.4056140"
2,SEAISLAN,Sea Island Shrimp House (across North Star Mall),"Seafood, Seafood",Yes,"322 W Rector St, San Antonio, TX 78216",San Antonio,North Central,"https://www.google.com/maps/place/Sea+Island+Shrimp+House/@29.5164577,-98.4982675,17z/data=!4m15!1m8!3m7!1s0x865c5fe27c6a84eb:0x8f26d45aff8317ae!2s322+W+Rector+Dr,+San+Antonio,+TX+78216!3b1!8m2!3d29.5164577!4d-98.4982675!16s%2Fg%2F11bw4mm310!3m5!1s0x865c5fe27c116ad5:0x545af8ebb255d4f5!8m2!3d29.5165615!4d-98.4982299!16s%2Fg%2F1yl48r4qw?entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipMD3YnKXPUp7CmITtnKV4ayWZjuhqozmi_fNlXo=w408-h306-k-no,Yes,"29.5164577,-98.4982675"
1,SMOKINMO,Smokin’ Mo’s BBQ,BBQ,No,"7915 W Loop 1604 N, San Antonio, TX 78254",San Antonio,Far West Side,"https://www.google.com/maps/place/Smokey+Mo's+BBQ/@29.5140536,-98.6967323,17z/data=!4m15!1m8!3m7!1s0x865c682e470dd039:0xe4b9ee5ff4295b1c!2s7915+W+Loop+1604+N,+San+Antonio,+TX+78254!3b1!8m2!3d29.5140536!4d-98.6967323!16s%2Fg%2F11fy0zm_2z!3m5!1s0x865c682eeb15fe1b:0xb4d1038a6fd282af!8m2!3d29.5133545!4d-98.6970525!16s%2Fg%2F11g9m5g9qk?entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipNxyz4yFI_Q2ufwnvOSE-Ka1xfUc4fa1H0vpvE0=w408-h270-k-no,Yes,"29.5140536,-98.6967323"
1,SONIASME,Sonia’s Mexican Restaurant,Mexican,No,"15350 Nacogdoches Rd, San Antonio, TX 78247 (approx.)",San Antonio,Northeast Side,"https://www.google.com/maps/place/15350+Nacogdoches+Rd,+San+Antonio,+TX+78247",Permanently Closed,No,Not found
1,SOPHIASP,Sophia’s Pizzeria,"Italian, Pizza",Yes,"903 E Bitters Rd, San Antonio, TX 78216",San Antonio,North Central,"https://www.google.com/maps/place/Sofia's+Pizzeria/@29.5634383,-98.4791314,17z/data=!4m16!1m9!3m8!1s0x865c8a80b1f3d81f:0x630843f7a2cdaf49!2s903+E+Bitters+Rd,+San+Antonio,+TX+78216!3b1!8m2!3d29.5633156!4d-98.4792734!10e3!16s%2Fg%2F11bw3y0xmt!3m5!1s0x865c8b446cf1d285:0x4784caf3f3f73a59!8m2!3d29.5631472!4d-98.4787978!16s%2Fg%2F11q3dgyz3n?entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipMmfFoq078kalCFxsWtpktAUlKqEDtK6i5Zk407=w408-h408-k-no,Yes,"29.5634383,-98.4791314"
1,STONETER,Stone Terrace Gastropub,Gastropub,No,"20626 Stone Oak Pkwy #103, San Antonio, TX 78258",San Antonio,Stone Oak,"https://www.google.com/maps/place/Stone+Terrace+Gastropub/@29.6487035,-98.4653952,17z/data=!3m2!4b1!5s0x865c89c9d263ba87:0x3d5355680dfd94ff!4m6!3m5!1s0x865c8992e14cc8c5:0x7b680bbe608a54ef!8m2!3d29.6486989!4d-98.4628203!16s%2Fg%2F11w33y6z0n?entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipMolA6jnxCwPDyUDOSlK_y-otNlR4sWry5jJcaT=w408-h544-k-no,Yes,"29.6487035,-98.4653952"
1,TACOBELL,Taco Bell,"Mexican, Fast Food",Yes,Various locations (specific not mentioned),San Antonio,Various,"N/A (multiple locations, no specific address given)",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Taco_Bell_2016.svg/300px-Taco_Bell_2016.svg.png,Yes,Not found
1,TACOJALI,Taco Jalisco Authentic Mexican Restaurant,Mexican,No,"8099 Culebra Rd, San Antonio, TX 78251",San Antonio,West Side,"https://www.google.com/maps/place/Taco+Jalisco+Authentic+Mexican+Restaurant+Jalisco+Style/@29.465614,-98.645614,17z/data=!4m15!1m8!3m7!1s0x865c5d267d6253d9:0x66a496c385a0e0c3!2s8099+Culebra+Rd,+San+Antonio,+TX+78251!3b1!8m2!3d29.4665735!4d-98.6463301!16s%2Fg%2F11bw49g0ml!3m5!1s0x865c5d267c5f04a9:0x3f651a5feb87a84!8m2!3d29.466555!4d-98.646364!16s%2Fg%2F1tdkh1tt?entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipMpZ3t5sKsImDlm91cmEc4o8oWdh_NAjjbW8Q4o=w408-h306-k-no,Yes,"29.4656140,-98.6456140"
1,TACOSVIT,Tacos Vitali,Mexican,Yes,"6433 Babcock Rd, San Antonio, TX 78249",San Antonio,Northwest Side,"https://www.google.com/maps/place/Tacos+Vitali/@29.54682,-98.6145243,17z/data=!4m15!1m8!3m7!1s0x865c6707a07d8955:0x877b8e1d787cac42!2s6433+Babcock+Rd,+San+Antonio,+TX+78249!3b1!8m2!3d29.54682!4d-98.6145243!16s%2Fg%2F11c0yd_1nf!3m5!1s0x865c67bfd9850cfb:0xe172e7f856032f16!8m2!3d29.5468298!4d-98.6145151!16s%2Fg%2F11twm4shv7?entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipPVfV-_T1oRB2ACQE5_WwCQ5MY1xQ-qBn_UBQQg=w408-h306-k-no,Yes,"29.5468200,-98.6145243"
1,TANDOORP,Tandoor Palace Indian Restaurant,Indian,No,"9002 Wurzbach Rd, San Antonio, TX 78240",San Antonio,Northwest Side,"https://www.google.com/maps/place/Tandoor+Palace+Indian+Restaurant/@29.5257775,-98.5669514,17z/data=!4m15!1m8!3m7!1s0x865c60b223e15e95:0x14dff3c925bb9110!2s9002+Wurzbach+Rd,+San+Antonio,+TX+78240!3b1!8m2!3d29.5257775!4d-98.5669514!16s%2Fg%2F11bw4q8713!3m5!1s0x865c60b2886a10bd:0x3ec2128d2a17e3b0!8m2!3d29.5257775!4d-98.5669514!16s%2Fg%2F1tf36cpz?entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipN9zG-WCav6nqO-ZbjU4PlUZWlPDovhdNWKCoZk=w408-h544-k-no,Yes,"29.5257775,-98.5669514"
1,TBURGERO,T burger of Flatonia,"American, Burger",No,"110 W North Main St, Flatonia, TX 78941",Flatonia,Flatonia,"https://www.google.com/maps/place/T+burger+of+Flatonia/@29.6897357,-97.1109479,17z/data=!4m15!1m8!3m7!1s0x864375e3d5353a7b:0xe6a6b2cd6a3a8094!2s110+W+North+Main+St,+Flatonia,+TX+78941!3b1!8m2!3d29.687974!4d-97.1088952!16s%2Fg%2F11bw3zmv88!3m5!1s0x864375e10d147879:0xff0f08ec11063966!8m2!3d29.6879083!4d-97.1089472!16s%2Fg%2F11c1n6ynyc?entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipODbIjm48Q16J7cF5sFSz0S22CbWUanaJJfDXFF=w408-h272-k-no,Yes,"29.6897357,-97.1109479"
1,TEXASDWI,Texas D Willie's Smokehouse Zarzamora,BBQ,Yes,"6506 S Zarzamora St, San Antonio, TX 78211",San Antonio,South Side,"https://www.google.com/maps/place/Texas+D+Willie's+Smokehouse+Zarzamora/@29.3637465,-98.5362994,17z/data=!3m1!4b1!4m6!3m5!1s0x865c59c2441d36d9:0xe48444882bed7ff3!8m2!3d29.3637418!4d-98.5337245!16s%2Fg%2F11gy4t2r3q?entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipNkff0u8J9zpyM2M0Ay1WA_wV86XU7MG_Th2Lbu=w428-h240-k-no,Yes,"29.3637465,-98.5362994"
1,TEXASROA,Texas Roadhouse,"American, Steakhouse",Yes,"6616 W Loop 1604 N, San Antonio, TX 78254",San Antonio,West Side,"https://www.google.com/maps/place/Texas+Roadhouse/@29.4987598,-98.739452,14z/data=!4m10!1m2!2m1!1sTexas+Roadhouse!3m6!1s0x865c42631aa431f1:0xe4ab2c5b2c09da5f!8m2!3d29.4987598!4d-98.7013432!15sCg9UZXhhcyBSb2FkaG91c2UiA4gBAVoRIg90ZXhhcyByb2FkaG91c2WSAQtzdGVha19ob3VzZeABAA!16s%2Fg%2F11f2jp_8f_",https://lh3.googleusercontent.com/p/AF1QipOF0mwkV1hQqbxQwG3-VyYW2aIiHyhUckDCUvR3=w408-h386-k-no,Yes,"29.4987598,-98.7394520"
1,TEXASSTA,Texas Star,"BBQ, Southern",No,"7621 Bandera Rd, San Antonio, TX 78238",San Antonio,Leon Valley,"https://www.google.com/maps/place/Texas+Star+Inn/@29.508614,-98.635614,17z/data=!4m15!1m8!3m7!1s0x865c6789d7cb17f1:0xfe1cb08560368df7!2s7621+Bandera+Rd,+San+Antonio,+TX+78238!3b1!8m2!3d29.5085021!4d-98.630333!16s%2Fg%2F11w_njl0s8!3m5!1s0x865c6789d5352993:0x6ba59a7170498138!8m2!3d29.5085021!4d-98.630333!16s%2Fg%2F11mhvd3dvw?entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipMzdjp_vODU--nxmQmCDdWZrlfZSkteiCz_xHwC=w408-h544-k-no,Yes,"29.5086140,-98.6356140"
1,THEDOUGH,The Dough Station,Pizza,No,"409 US-90, Castroville, TX 78009",Castroville,Castroville,"https://www.google.com/maps/place/The+Dough+Station/@30.0126798,-95.4527936,7z/data=!4m10!1m2!2m1!1sThe+Dough+Station+near+490+US-90!3m6!1s0x865c395df7fd8535:0x173f4c6d174c5d19!8m2!3d29.3553607!4d-98.8757599!15sCiBUaGUgRG91Z2ggU3RhdGlvbiBuZWFyIDQ5MCBVUy05MJIBEHBpenphX3Jlc3RhdXJhbnTgAQA!16s%2Fg%2F11l5hsqwy5?entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipOAsYWfbXz_ZYN9MVv63RMpUHpbXTixOKlb-Gle=w519-h240-k-no,Yes,"30.0126798,-95.4527936"
1,EVILOLIV,Evil Olive,American,No,"2950 Thousand Oaks Dr, San Antonio, TX 78247",San Antonio,Northeast Side,"https://www.google.com/maps/place/Evil+Olive/@29.5774143,-98.44154,17z/data=!4m15!1m8!3m7!1s0x865c8a52a33d14cd:0x98911855cbb9b093!2s2950+Thousand+Oaks+Dr,+San+Antonio,+TX+78247!3b1!8m2!3d29.5774143!4d-98.44154!16s%2Fg%2F11bw429yyg!3m5!1s0x865c8a52bbe4c9a9:0xd5c174fd1a043378!8m2!3d29.5769734!4d-98.4411103!16s%2Fg%2F1hhj339lh?entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipPx-5PyDxWL9MvhdhB2VBzijYkIWALpnG8LuuGa=w408-h613-k-no,Yes,"29.5774143,-98.4415400"
1,THELAKEH,The Lakehouse Hill Country Kitchen,"American, Southern",No,"1655 Junction Hwy, Kerrville, TX 78028",Kerrville,Kerrville,"https://www.google.com/maps/place/The+Lakehouse/@30.068614,-99.185614,17z/data=!4m15!1m8!3m7!1s0x865be287bb316c2d:0x872a0422d26faf4c!2s1655+Junction+Hwy,+Kerrville,+TX+78028!3b1!8m2!3d30.066409!4d-99.1808853!16s%2Fg%2F11ghnd3d5f!3m5!1s0x865be288fab676b3:0xf97bf8dfa6b31977!8m2!3d30.066415!4d-99.180881!16s%2Fg%2F1tcx1yqr?entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipPAvvRb7nvn9hMDJRPyeuXMT4ZoanOJnw8hiu9P=w408-h407-k-no,Yes,"30.0686140,-99.1856140"
1,TIASTACO,Tia’s Taco Hut (Multiple Locations),Mexican,Yes,"2402 SE Military Dr #105, San Antonio, TX 78223",San Antonio,Southeast Side,"https://www.google.com/maps/search/tia's+taco+hut+san+antonio/@29.4654864,-98.7657634,11z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipM4N-tNurUFEc67WxIK_93J7hQtN6S5llJ7j_Ym=w408-h295-k-no,Yes,"29.4654864,-98.7657634"
1,TONYGSSO,Tony G’s Soul Food,Soul Food,No,"915 S Hackberry St, San Antonio, TX 78210",San Antonio,East Side,"https://www.google.com/maps/place/Tony+G's+Soul+Food/@29.415263,-98.4759479,17z/data=!4m15!1m8!3m7!1s0x865cf61a0f58c205:0x56f5cc3a207144a8!2s915+S+Hackberry+St,+San+Antonio,+TX+78210!3b1!8m2!3d29.4098271!4d-98.4736746!16s%2Fg%2F11rg5y0s93!3m5!1s0x865cf6014d7ccddd:0xbfc9d4a5d4fc47d8!8m2!3d29.4097508!4d-98.4736121!16s%2Fg%2F11cmts8mqy?entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipP0bLsH01pSZ7aeSds_bgZugeKjcBZkR7KPeqzH=w408-h544-k-no,Yes,"29.4152630,-98.4759479"
1,TOROKOSU,Toroko Sushi,"Japanese, Sushi",No,"158 E Sonterra Blvd, San Antonio, TX 78232",San Antonio,Stone Oak,"https://www.google.com/maps/place/Toroko+Sushi/@29.6158438,-98.4920114,17z/data=!4m15!1m8!3m7!1s0x865c62047b3ad03b:0xc1b890d608f4861b!2s158+E+Sonterra+Blvd,+San+Antonio,+TX+78258!3b1!8m2!3d29.6158438!4d-98.4920114!16s%2Fg%2F11bw4bk9tz!3m5!1s0x865c63584c87fbab:0x2b510b3f435d2487!8m2!3d29.6159563!4d-98.4921098!16s%2Fg%2F11q7dtc9n7?entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipNb7PFWLAfPWXct9E04IatjSHNrQseYsMvXEtGy=w408-h544-k-no,Yes,"29.6158438,-98.4920114"
1,TRUETEXA,True Texas BBQ (H-E-B Lincoln Heights),BBQ,Yes,"999 E Basse Rd, San Antonio, TX 78209",San Antonio,Lincoln Heights,"https://www.google.com/maps/place/True+Texas+BBQ/@29.495263,-98.4759479,17z/data=!4m15!1m8!3m7!1s0x865cf5418d14e029:0x5bbcfcf2363ae2c6!2s999+E+Basse+Rd,+San+Antonio,+TX+78209!3b1!8m2!3d29.4974545!4d-98.4671804!16s%2Fg%2F11bw4c4hpt!3m5!1s0x865cf5fc8d84d823:0xeed3aed2b6e1e516!8m2!3d29.4981069!4d-98.4678629!16s%2Fg%2F11w2k9xb42?entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipMuZJpJuektMSZsrEJjFx7Vv4cJGCl_9A4715jz=w421-h240-k-no,Yes,"29.4952630,-98.4759479"
1,UMBERTOS,Umberto’s Italian Grill,Italian,No,"7616 Culebra Rd, San Antonio, TX 78251",San Antonio,West Side,"https://www.google.com/maps/place/Umberto's+Italian+Grill/@29.459416,-98.6400479,17z/data=!4m15!1m8!3m7!1s0x865c5cde52e1cee5:0xbd0cdd4115ec6780!2s7616+Culebra+Rd,+San+Antonio,+TX+78251!3b1!8m2!3d29.459416!4d-98.6400479!16s%2Fg%2F11b8v51w1m!3m5!1s0x865c42d2d2f029f1:0x246bd384c0a3254a!8m2!3d29.4591506!4d-98.6402798!16s%2Fg%2F1264gwbdd?entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipPfaAYZMdlxktybXPi8ryrgqHvZ5AmyhINimwGn=w408-h408-k-no,Yes,"29.4594160,-98.6400479"
1,WAHOOSSE,Wahoo’s Seafood Company,Seafood,No,"905 Sidney Baker St, Kerrville, TX 78028",Kerrville,Kerrville,"https://www.google.com/maps/place/Wahoo's+Seafood+Co./@30.05306,-99.1363928,17z/data=!3m1!4b1!4m6!3m5!1s0x865be31e202d3315:0x50a26b3e310f739!8m2!3d30.0530554!4d-99.1338179!16s%2Fg%2F11c5xn0ttf?entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipM3FIWRcPx9YfZ1I-d69tz6eZd4SbxDmHyG-mv6=w408-h306-k-no,Yes,"30.0530600,-99.1363928"
1,WINDCRES,Windcrest Golf Course Restaurant,Chinese,No,"8600 Midcrown Dr, San Antonio, TX 78239",San Antonio,Windcrest,"https://www.google.com/maps/place/8600+Midcrown+Dr,+San+Antonio,+TX+78239",https://lh3.googleusercontent.com/p/AF1QipPT5MS0RqgdpSTg1iy7hg6Ip9NcpwL6tGWRIjTf=w408-h408-k-no,Yes,"29.5177550, -98.3811472"
1,WOKTHISW,Wok This Way,Chinese,No,"2411 NE Interstate 410 Loop #102, San Antonio, TX 78217",San Antonio,Northeast Side,"https://www.google.com/maps/place/Wok+This+Way/@29.5173126,-98.4212693,17z/data=!4m15!1m8!3m7!1s0x865cf4ca095cf235:0x9a26876882aeff0d!2s2411+NE+Interstate+410+Loop,+San+Antonio,+TX+78217!3b1!8m2!3d29.5173126!4d-98.4186944!16s%2Fg%2F11c4xysxxw!3m5!1s0x865cf4ca08ec7915:0x2f8636bfa9872c78!8m2!3d29.5166417!4d-98.4187473!16s%2Fg%2F113dfvk99?entry=ttu&g_ep=EgoyMDI1MDQwMi4xIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipP0dMb0OhVCQMbdSeqoGq1s-kAuoGur8K0Uf5pk=w408-h272-k-no,Yes,"29.5173126,-98.4212693"
1,ELBURRIT,El Burrito Tapatio,Mexican,No,"5600 Walzem Rd, San Antonio, TX 78218",San Antonio,Windcrest,"https://www.google.com/maps/place/El+Burrito+Tapatio+-+Walzem/@29.505263,-98.3759479,17z/data=!4m15!1m8!3m7!1s0x865cf34705b7332b:0xd32d03a57017aa2a!2s5600+Walzem+Rd,+San+Antonio,+TX+78218!3b1!8m2!3d29.5098905!4d-98.3767952!16s%2Fg%2F11bw4nftqm!3m5!1s0x865cf347a9d9de65:0x66720b89227cc89f!8m2!3d29.5099469!4d-98.3767572!16s%2Fg%2F1263lyslg?entry=ttu&g_ep=EgoyMDI1MDQwNi4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipMJU0fe23v3KUn63g4HvBjZby9E75GKbBV40l2o=w408-h306-k-no,Yes,"29.5052630,-98.3759479"
1,RAYSDRIV,Ray’s Drive Inn,"American, Diner",No,"822 SW 19th St, San Antonio, TX 78207",San Antonio,West Side,"https://www.google.com/maps/place/Ray's+Drive+Inn/@29.4208282,-98.5391306,17z/data=!4m15!1m8!3m7!1s0x865c592d18553691:0x22466a6b86c3c957!2s822+SW+19th+St,+San+Antonio,+TX+78207!3b1!8m2!3d29.4208533!4d-98.5369559!16s%2Fg%2F11bw43n65l!3m5!1s0x865c592d19fbd589:0xd2a3622f32359d0b!8m2!3d29.4208282!4d-98.5369419!16s%2Fg%2F1tfcj54l?entry=ttu&g_ep=EgoyMDI1MDQwNi4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipMtwMK4SAe7txmEM68M4SCQceYn__ZZw6MfqXfy=w408-h306-k-no,Yes,"29.4208282,-98.5391306"
1,LOSAZULE,Los Azulejos,Mexican,No,"2267 NW Military Hwy #101, San Antonio, TX 78213",San Antonio,North Side,"https://www.google.com/maps/place/Los+Azulejos+Restaurant/@29.5373902,-98.5281892,17z/data=!3m1!4b1!4m6!3m5!1s0x865c612337df875f:0xaaf7903da3703a24!8m2!3d29.5373902!4d-98.5256089!16s%2Fg%2F11fqp1m48f?entry=ttu&g_ep=EgoyMDI1MDQwNi4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipPwNlCKbo9myW9glJen5rbGGAQkF4aWbpRu6axk=w408-h313-k-no,Yes,"29.5373902,-98.5281892"
1,CUARTODE,Cuarto de Kilo,"American, Burger",Yes,"12411 Bandera Rd, Helotes, TX 78023",Helotes,Helotes,"https://www.google.com/maps/place/CUARTO+DE+KILO+BURGERS/@29.555263,-98.6759479,17z/data=!4m15!1m8!3m7!1s0x865c688ebca43791:0xb51519d06ac39e17!2s12411+Bandera+Rd,+Helotes,+TX+78023!3b1!8m2!3d29.5583703!4d-98.6758316!16s%2Fg%2F11bw3xx7nt!3m5!1s0x865c6969cce8bec9:0xb5ad5501b5c457f3!8m2!3d29.5584691!4d-98.6758581!16s%2Fg%2F11srrh8_3f?entry=ttu&g_ep=EgoyMDI1MDQwNi4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipN2CvP4Dgd6yLcQS5F2XgfhSlH3LU43n1rJ5jAv=w408-h306-k-no,Yes,"29.5552630,-98.6759479"
1,TJSHAMBU,TJ’s Hamburgers,"American, Burger",No,"2323 W Southcross Blvd, San Antonio, TX 78211",San Antonio,South Side,"https://www.google.com/maps/place/T+J's+Hamburgers/@29.3687606,-98.5480635,17z/data=!4m15!1m8!3m7!1s0x865c59a3ebad05ab:0xdc5f0410aa86987!2s2323+W+Southcross+Blvd,+San+Antonio,+TX+78211!3b1!8m2!3d29.3687914!4d-98.5458803!16s%2Fg%2F11bw4hq45t!3m5!1s0x865c59a38d51f56f:0x4b29359a0789861d!8m2!3d29.3687606!4d-98.5458748!16s%2Fg%2F1tf3p9tb?entry=ttu&g_ep=EgoyMDI1MDQwNi4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipMF9Z6uSFtlH7DOxZYI7r-W6xPCaIlQix9OvGDP=w408-h544-k-no,Yes,"29.3687606,-98.5480635"
1,MARIASCA,Maria’s Cafe,Mexican,No,"1105 Nogalitos St, San Antonio, TX 78204",San Antonio,South Side,"https://www.google.com/maps/place/Maria's+Cafe/@29.405263,-98.5159479,17z/data=!4m15!1m8!3m7!1s0x865c58c1ea7c4657:0x49f6c8d50f5975b5!2s1105+Nogalitos+St,+San+Antonio,+TX+78204!3b1!8m2!3d29.4022706!4d-98.5103468!16s%2Fg%2F11csljdzgh!3m5!1s0x865c58c1ea87ef55:0x36ff137cbd904608!8m2!3d29.4022818!4d-98.5103748!16s%2Fg%2F1tdyr6dl?entry=ttu&g_ep=EgoyMDI1MDQwNi4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipPhwzWZDU9FW3r9kFU-902QhBSaRYRor9S-566_=w426-h240-k-no,Yes,"29.4052630,-98.5159479"
1,GOLDENKI,Golden Kirin,Chinese,No,"4400 Fredericksburg Rd #122, San Antonio, TX 78201",San Antonio,Balcones Heights,"https://www.google.com/maps/place/Golden+Kirin+Restaurant/@29.485263,-98.5559479,17z/data=!4m15!1m8!3m7!1s0x865c5e41b2cc2a29:0xfca190c2fc5cc1cc!2s4400+Fredericksburg+Rd+%23122,+San+Antonio,+TX+78201!3b1!8m2!3d29.4878181!4d-98.5481853!16s%2Fg%2F11lk_nzrfg!3m5!1s0x865c5e4048c2f6ab:0x5100c37ddd5a4801!8m2!3d29.4878181!4d-98.5481853!16s%2Fg%2F1tf02xch?entry=ttu&g_ep=EgoyMDI1MDQwNi4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipN6_pQpdlSi2_wGrZ7PADmA2huTsVfIDWv0Jvva=w408-h544-k-no,Yes,"29.4852630,-98.5559479"
1,PAPANACH,Papa Nachos,Mexican,No,"24145 W Interstate 10 Frontage Rd, San Antonio, TX 78257",San Antonio,The Dominion,"https://www.google.com/maps/place/Papa+Nachos+Cantina/@29.6643664,-98.634546,17z/data=!3m1!4b1!4m6!3m5!1s0x865c65baeae051e7:0xef182797b5c59447!8m2!3d29.6643664!4d-98.6319657!16s%2Fg%2F11rchdb4tv?entry=ttu&g_ep=EgoyMDI1MDQwNi4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/p/AF1QipMMfPqaA2PN9Tki1GH1yeLNOn4HF4ecqNb9Qh5U=w408-h408-k-no,Yes,"29.6643664,-98.6345460"
